method_id,seed,fold,condition,repeat,pearson,rmse,mae
M3_E0,0,1,random,4,0.27799300924604103,5.085060649667872,4.225871706249307
M3_E0,0,1,random,5,0.3462195999101804,5.0850556740683,4.225118267180028
M3_E0,0,1,random,6,0.3475153352316472,5.079039052960428,4.223257162553848
M3_E0,0,1,random,7,0.24833689802063927,5.084903070130503,4.225489236620264
M3_E0,0,1,random,8,0.305663800475781,5.083782352186518,4.2244148001193675
M3_E0,0,1,random,9,0.19791069806246686,5.084433870932521,4.226168902550331
M3_E0,0,1,random,10,0.24506083583460403,5.081211231931281,4.223757020375058
M3_E0,0,1,random,11,0.2219506553471821,5.082766305464287,4.22699806909713
M3_E0,0,1,random,12,0.3647035872520897,5.084524115103973,4.223783228405492
M3_E0,0,1,random,13,0.3614769926210143,5.084992412788529,4.2249913023348995
M3_E0,0,1,random,14,0.3175356046492181,5.0716089147996675,4.228281069276132
M3_E0,0,1,random,15,0.26930543836597465,5.085131197419723,4.225232046482513
M3_E0,0,1,random,16,0.29332850637715246,5.0837079665571725,4.224148692295676
M3_E0,0,1,random,17,0.2917968614525901,5.085559040387294,4.225330093435152
M3_E0,0,1,random,18,0.3901247583631319,5.078022015083865,4.219624393662285
M3_E0,0,1,random,19,0.2867466572358869,5.073999282997524,4.222373658120871
M3_E0,0,1,top,-1,0.2907041365565772,5.072095451499275,4.2281139363607165
M3_E0,0,1,bottom,-1,0.2069809308442101,5.08462873144937,4.225155787043278
M3_E0,0,1,prior_true_top,-1,0.1751430287288524,5.084898330554303,4.225865834935103
M3_E0,0,1,prior_random_top,-1,0.3292803091741135,5.08081986231263,4.222120388953532
M3_E0,0,2,random,0,0.2518097888021845,4.824692497975606,4.321826628922416
M3_E0,0,2,random,1,0.2723416938463201,4.908617021673508,4.382843579964036
M3_E0,0,2,random,2,0.25471353083576354,4.758661818655016,3.859114709002277
M3_E0,0,2,random,3,0.26882328121040777,4.740971629993681,4.215831121588383
M3_E0,0,2,random,4,0.3016609677084994,4.551360746663251,3.92857186976296
M3_E0,0,2,random,5,0.26142892711998345,5.143526253479452,4.601640185614741
M3_E0,0,2,random,6,0.2839288982618058,4.651316659932139,4.140247626694354
M3_E0,0,2,random,7,0.2871628835344533,4.626211947516606,3.8700036577433057
M3_E0,0,2,random,8,0.2730284912797637,5.474297519665126,4.858630147690192
