target,seed,fold,model_id,prior_type,evaluation_type,n_train,n_test,test_indices_hash,selected_hyperparameter_hash,coefficient_artifact,prior_alignment_pearson,prior_alignment_spearman,prior_alignment_top10_jaccard,pearson,rmse,mae
working_memory,8,4,A4_modality_ridge,none,retuned_base,330,82,9e1e8364d238bd87,4ae14dcae3d7e452,outputs/iclr/msancr_final_10x5/coefficients/A4_modality_ridge__none/seed08_fold04.npz,0.04597623253596222,0.10221139814167343,0.05263157894736842,0.2960612658819599,11.32292086438679,9.152835506806177
working_memory,9,0,A2_fc_laplacian,matched,retuned_base,329,83,4d3fd9ade796cde2,60384e39417b2449,outputs/iclr/msancr_final_10x5/coefficients/A2_fc_laplacian__matched/seed09_fold00.npz,-0.26028361735195504,-0.060584392522891044,0.0,0.4549490704687221,11.116705981902188,8.820423861345482
working_memory,9,0,A3_msancr,matched,retuned_base,329,83,4d3fd9ade796cde2,ed18401a4133f3bc,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__matched/seed09_fold00.npz,0.30433967517582633,0.5032324523636112,0.0,0.4678928233460284,11.03763599547174,8.773653157542924
working_memory,9,0,A4_iso_same_solver,uniform,retuned_base,329,83,4d3fd9ade796cde2,1a9d8a819b9f2772,outputs/iclr/msancr_final_10x5/coefficients/A4_iso_same_solver__uniform/seed09_fold00.npz,0.17232649096113134,0.19343228200066861,0.05263157894736842,0.30986588186743735,11.878431585535406,9.573474244875587
working_memory,9,0,A4_modality_ridge,none,retuned_base,329,83,4d3fd9ade796cde2,4ae14dcae3d7e452,outputs/iclr/msancr_final_10x5/coefficients/A4_modality_ridge__none/seed09_fold00.npz,0.15552483842666998,0.164880795474229,0.05263157894736842,0.45370776139778585,11.12294106741754,8.801960234282154
working_memory,9,1,A2_fc_laplacian,matched,retuned_base,329,83,869ef2f84205db0b,6bba190126582dc2,outputs/iclr/msancr_final_10x5/coefficients/A2_fc_laplacian__matched/seed09_fold01.npz,-0.5270524110697112,-0.19591351466161627,0.0,0.21237547934827344,12.589197535584738,9.580054334960366
working_memory,9,1,A3_msancr,matched,retuned_base,329,83,869ef2f84205db0b,4004d65ca47a27a5,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__matched/seed09_fold01.npz,-0.25355866772535995,0.16012606125883164,0.0,0.20717500227768795,12.698111212003589,9.62450586844852
working_memory,9,1,A4_iso_same_solver,uniform,retuned_base,329,83,869ef2f84205db0b,1a9d8a819b9f2772,outputs/iclr/msancr_final_10x5/coefficients/A4_iso_same_solver__uniform/seed09_fold01.npz,0.18687950297450756,0.2102815828610574,0.05263157894736842,0.20196989358132583,11.13141501244071,9.161658011711987
working_memory,9,1,A4_modality_ridge,none,retuned_base,329,83,869ef2f84205db0b,e94e3226c41a6180,outputs/iclr/msancr_final_10x5/coefficients/A4_modality_ridge__none/seed09_fold01.npz,-0.0072227601962337115,0.014568105561253942,0.05263157894736842,0.19568593955153873,12.920053380354137,9.92745010114215
working_memory,9,2,A2_fc_laplacian,matched,retuned_base,330,82,cff340064b8c9d0a,d78e2b2676405f70,outputs/iclr/msancr_final_10x5/coefficients/A2_fc_laplacian__matched/seed09_fold02.npz,-0.2938776609719556,-0.07846850204342698,0.0,0.24037412208802164,11.268196690476653,8.942036948236334
working_memory,9,2,A3_msancr,matched,retuned_base,330,82,cff340064b8c9d0a,d41098f797547e8a,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__matched/seed09_fold02.npz,0.06816623326074486,0.26995811351110555,0.0,0.2410460012013517,11.28717685279533,8.906291349470852
working_memory,9,2,A4_iso_same_solver,uniform,retuned_base,330,82,cff340064b8c9d0a,1a9d8a819b9f2772,outputs/iclr/msancr_final_10x5/coefficients/A4_iso_same_solver__uniform/seed09_fold02.npz,0.13109544730484793,0.15371332506379326,0.05263157894736842,0.23951581588991094,11.090506101477635,8.985775330045698
working_memory,9,2,A4_modality_ridge,none,retuned_base,330,82,cff340064b8c9d0a,238f293a983fbc70,outputs/iclr/msancr_final_10x5/coefficients/A4_modality_ridge__none/seed09_fold02.npz,0.10868014966954198,0.139052894566318,0.05263157894736842,0.23561390377050043,11.314146911477758,8.975620948129865
working_memory,9,3,A2_fc_laplacian,matched,retuned_base,330,82,401937ee74cf4b57,5304c01c8cc0e1d0,outputs/iclr/msancr_final_10x5/coefficients/A2_fc_laplacian__matched/seed09_fold03.npz,-0.48910736989084685,-0.0850389600045101,0.0,0.13418769566256378,11.55790602938529,9.503197862278792
working_memory,9,3,A3_msancr,matched,retuned_base,330,82,401937ee74cf4b57,97903956e4742124,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__matched/seed09_fold03.npz,-0.06824387280324098,0.3876300915975056,0.0,0.13184277928244525,11.623377959980777,9.545381035322146
working_memory,9,3,A4_iso_same_solver,uniform,retuned_base,330,82,401937ee74cf4b57,c65f6b667fe32338,outputs/iclr/msancr_final_10x5/coefficients/A4_iso_same_solver__uniform/seed09_fold03.npz,0.08373114349757592,0.11016673014607617,0.05263157894736842,0.3129548517612256,10.563682248925879,8.418283067502216
working_memory,9,3,A4_modality_ridge,none,retuned_base,330,82,401937ee74cf4b57,238f293a983fbc70,outputs/iclr/msancr_final_10x5/coefficients/A4_modality_ridge__none/seed09_fold03.npz,0.0551443240102307,0.09115164015682921,0.05263157894736842,0.16135746218072633,11.511584013963315,9.440334255520504
working_memory,9,4,A2_fc_laplacian,matched,retuned_base,330,82,34d4eeeadd8817ee,284b1487d3a5fcf7,outputs/iclr/msancr_final_10x5/coefficients/A2_fc_laplacian__matched/seed09_fold04.npz,0.09619437096294133,0.08690084621830647,0.1111111111111111,0.31081608899606594,10.835789688808523,8.693462162152738
working_memory,9,4,A3_msancr,matched,retuned_base,330,82,34d4eeeadd8817ee,95f4877da8162a95,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__matched/seed09_fold04.npz,0.8710696231881666,0.8771215159535122,0.42857142857142855,0.3620391463509455,10.608280479098777,8.558206494662242
working_memory,9,4,A4_iso_same_solver,uniform,retuned_base,330,82,34d4eeeadd8817ee,1a9d8a819b9f2772,outputs/iclr/msancr_final_10x5/coefficients/A4_iso_same_solver__uniform/seed09_fold04.npz,0.12054045129917522,0.11081685157196788,0.1111111111111111,0.21703157782055948,11.14005583794762,9.010326883447766
working_memory,9,4,A4_modality_ridge,none,retuned_base,330,82,34d4eeeadd8817ee,4ae14dcae3d7e452,outputs/iclr/msancr_final_10x5/coefficients/A4_modality_ridge__none/seed09_fold04.npz,0.07589259884109092,0.04728960170702264,0.1111111111111111,0.37585884862880026,10.697604914793578,8.654651986598687
