target,seed,fold,model_id,prior_type,evaluation_type,n_train,n_test,test_indices_hash,selected_hyperparameter_hash,coefficient_artifact,prior_alignment_pearson,prior_alignment_spearman,prior_alignment_top10_jaccard,pearson,rmse,mae
working_memory,2,2,A2_fc_laplacian,matched,retuned_base,330,82,87a120d2fb58d4fa,d78e2b2676405f70,outputs/iclr/msancr_refinement/coefficients/A2_fc_laplacian__matched/seed02_fold02.npz,-0.21326377038431532,0.009924930643790646,0.0,0.24508507138444208,11.889296551527009,9.226441747069446
working_memory,2,2,A3_msancr,matched,retuned_base,330,82,87a120d2fb58d4fa,da9e03b7552cd21e,outputs/iclr/msancr_refinement/coefficients/A3_msancr__matched/seed02_fold02.npz,0.2805119719651286,0.5399200738945537,0.0,0.23858888502065095,12.204363862503328,9.559273454294997
working_memory,2,2,A4_iso_same_solver,uniform,retuned_base,330,82,87a120d2fb58d4fa,1a9d8a819b9f2772,outputs/iclr/msancr_refinement/coefficients/A4_iso_same_solver__uniform/seed02_fold02.npz,0.1810716598898613,0.2588598868028358,0.05263157894736842,0.1758477657078992,11.454277377163876,9.066803340696447
working_memory,2,2,A4_modality_ridge,none,retuned_base,330,82,87a120d2fb58d4fa,238f293a983fbc70,outputs/iclr/msancr_refinement/coefficients/A4_modality_ridge__none/seed02_fold02.npz,0.1829056712552832,0.2510007266069969,0.1111111111111111,0.24923352816836333,11.910954391242534,9.218686684166943
working_memory,2,3,A2_fc_laplacian,matched,retuned_base,330,82,f2d768095732cd28,0c9cf3b8148d7e64,outputs/iclr/msancr_refinement/coefficients/A2_fc_laplacian__matched/seed02_fold03.npz,-0.5875820677789064,-0.19619818321496532,0.0,0.28020199524870437,11.83488626080546,9.660159640167812
working_memory,2,3,A3_msancr,matched,retuned_base,330,82,f2d768095732cd28,38fad040f119166f,outputs/iclr/msancr_refinement/coefficients/A3_msancr__matched/seed02_fold03.npz,-0.3656131402852545,0.13010122262519366,0.0,0.27994747123638314,11.877221014067722,9.691592583462015
working_memory,2,3,A4_iso_same_solver,uniform,retuned_base,330,82,f2d768095732cd28,c65f6b667fe32338,outputs/iclr/msancr_refinement/coefficients/A4_iso_same_solver__uniform/seed02_fold03.npz,0.0896837145237793,0.10237296678006072,0.05263157894736842,0.2864445892038003,11.348387633266015,9.57031600106219
working_memory,2,3,A4_modality_ridge,none,retuned_base,330,82,f2d768095732cd28,e94e3226c41a6180,outputs/iclr/msancr_refinement/coefficients/A4_modality_ridge__none/seed02_fold03.npz,-0.08766841321101679,-0.022484968842231133,0.0,0.280050890731026,11.967127408174882,9.848500946793113
working_memory,2,4,A2_fc_laplacian,matched,retuned_base,330,82,0748e83f7d70cde3,314e5f999a0e44bb,outputs/iclr/msancr_refinement/coefficients/A2_fc_laplacian__matched/seed02_fold04.npz,-0.4249991888654617,-0.10473109952604664,0.0,0.24036151098136857,10.940634222515078,8.907204895450642
working_memory,2,4,A3_msancr,matched,retuned_base,330,82,0748e83f7d70cde3,a893a27bbbe1f511,outputs/iclr/msancr_refinement/coefficients/A3_msancr__matched/seed02_fold04.npz,0.25728667812324557,0.5042518735343882,0.0,0.2373248246811777,11.16614191137074,9.08327293166803
working_memory,2,4,A4_iso_same_solver,uniform,retuned_base,330,82,0748e83f7d70cde3,1a9d8a819b9f2772,outputs/iclr/msancr_refinement/coefficients/A4_iso_same_solver__uniform/seed02_fold04.npz,0.17422185231008003,0.2090659712008102,0.05263157894736842,0.12646011076526706,10.96606594616192,8.826353604352278
working_memory,2,4,A4_modality_ridge,none,retuned_base,330,82,0748e83f7d70cde3,4ae14dcae3d7e452,outputs/iclr/msancr_refinement/coefficients/A4_modality_ridge__none/seed02_fold04.npz,0.10308428975520346,0.1303705036891725,0.05263157894736842,0.235082644103881,10.975371535759079,8.914344172157215
