seed,outer_fold,inner_fold,stage,model_id,prior_type,candidate_id,cache_key,lambda_fc,lambda_sc,lambda_l,gamma,lifting,n_inner_train,n_inner_val,inner_train_indices_hash,inner_val_indices_hash,scaler_fc_mean_hash,scaler_sc_mean_hash,pearson,rmse,mae
0,0,1,B,A3_msancr,matched,60a3c3b8c4054fd1,matched|g=0.5|lift=prod,0.01,1.0,5.0,0.5,prod,219,110,27aea17c1fe37ac9,684da6c4be471e55,be75e5499956a00a,4ec87077e37679d2,0.2413994692466413,12.96776344173185,10.387805983403734
0,0,2,B,A3_msancr,matched,60a3c3b8c4054fd1,matched|g=0.5|lift=prod,0.01,1.0,5.0,0.5,prod,220,109,ddb711814869e7a3,605b13f02020cd40,2107da8310ad643b,e6418ac4179a0de0,0.3222936416883196,11.412883926942026,9.24101194691512
0,0,0,B,A3_msancr,matched,64bf19a3a37fbcd1,matched|g=0.5|lift=mean,0.01,1.0,1.0,0.5,mean,219,110,92dfed637c82f3f0,c86ac1a098c2ca38,f8de429e86d44a32,54924030c51c6ec3,0.2618328198805205,13.251459558488277,10.80459255325454
0,0,1,B,A3_msancr,matched,64bf19a3a37fbcd1,matched|g=0.5|lift=mean,0.01,1.0,1.0,0.5,mean,219,110,27aea17c1fe37ac9,684da6c4be471e55,be75e5499956a00a,4ec87077e37679d2,0.2540246417161742,12.779699097137073,10.381553152537991
0,0,2,B,A3_msancr,matched,64bf19a3a37fbcd1,matched|g=0.5|lift=mean,0.01,1.0,1.0,0.5,mean,220,109,ddb711814869e7a3,605b13f02020cd40,2107da8310ad643b,e6418ac4179a0de0,0.3034718431630349,11.383740287954708,9.29124436220904
0,0,0,B,A3_msancr,matched,693f4158e1982d00,matched|g=2|lift=mean,0.01,1.0,5.0,2.0,mean,219,110,92dfed637c82f3f0,c86ac1a098c2ca38,f8de429e86d44a32,54924030c51c6ec3,0.2357451276381186,14.188743607602822,11.494876523352968
0,0,1,B,A3_msancr,matched,693f4158e1982d00,matched|g=2|lift=mean,0.01,1.0,5.0,2.0,mean,219,110,27aea17c1fe37ac9,684da6c4be471e55,be75e5499956a00a,4ec87077e37679d2,0.2104677560671105,13.633024222595928,10.929057692619176
0,0,2,B,A3_msancr,matched,693f4158e1982d00,matched|g=2|lift=mean,0.01,1.0,5.0,2.0,mean,220,109,ddb711814869e7a3,605b13f02020cd40,2107da8310ad643b,e6418ac4179a0de0,0.2861841370004608,12.1140602989165,9.68845120150621
0,0,0,B,A3_msancr,matched,6b846d4a38afedbd,matched|g=0.5|lift=prod,0.01,1.0,2.0,0.5,prod,219,110,92dfed637c82f3f0,c86ac1a098c2ca38,f8de429e86d44a32,54924030c51c6ec3,0.2490255553577813,13.431080726817417,11.052686360546618
0,0,1,B,A3_msancr,matched,6b846d4a38afedbd,matched|g=0.5|lift=prod,0.01,1.0,2.0,0.5,prod,219,110,27aea17c1fe37ac9,684da6c4be471e55,be75e5499956a00a,4ec87077e37679d2,0.2435759835220785,12.955376170707854,10.37372525083712
0,0,2,B,A3_msancr,matched,6b846d4a38afedbd,matched|g=0.5|lift=prod,0.01,1.0,2.0,0.5,prod,220,109,ddb711814869e7a3,605b13f02020cd40,2107da8310ad643b,e6418ac4179a0de0,0.3224466509052976,11.403637454771038,9.22951414363832
0,0,0,B,A3_msancr,matched,6f3ee9f9587a9b5a,matched|g=2|lift=prod,0.01,1.0,1.0,2.0,prod,219,110,92dfed637c82f3f0,c86ac1a098c2ca38,f8de429e86d44a32,54924030c51c6ec3,0.1886327655494886,14.852692111987364,12.105115628998226
0,0,1,B,A3_msancr,matched,6f3ee9f9587a9b5a,matched|g=2|lift=prod,0.01,1.0,1.0,2.0,prod,219,110,27aea17c1fe37ac9,684da6c4be471e55,be75e5499956a00a,4ec87077e37679d2,0.2293350334580767,14.256296331560248,11.388974798335614
0,0,2,B,A3_msancr,matched,6f3ee9f9587a9b5a,matched|g=2|lift=prod,0.01,1.0,1.0,2.0,prod,220,109,ddb711814869e7a3,605b13f02020cd40,2107da8310ad643b,e6418ac4179a0de0,0.2842475123884713,12.605954494873544,10.239638498193504
0,0,0,B,A3_msancr,matched,7672dd6b919ee6ef,matched|g=0.5|lift=mean,0.01,1.0,5.0,0.5,mean,219,110,92dfed637c82f3f0,c86ac1a098c2ca38,f8de429e86d44a32,54924030c51c6ec3,0.2607058058270081,13.263346847069702,10.808982507902682
0,0,1,B,A3_msancr,matched,7672dd6b919ee6ef,matched|g=0.5|lift=mean,0.01,1.0,5.0,0.5,mean,219,110,27aea17c1fe37ac9,684da6c4be471e55,be75e5499956a00a,4ec87077e37679d2,0.2465580614128439,12.817491896133296,10.421483391960866
0,0,2,B,A3_msancr,matched,7672dd6b919ee6ef,matched|g=0.5|lift=mean,0.01,1.0,5.0,0.5,mean,220,109,ddb711814869e7a3,605b13f02020cd40,2107da8310ad643b,e6418ac4179a0de0,0.3024081772064845,11.418299078282452,9.33236905289179
0,0,0,B,A3_msancr,matched,7bdb3833d5a39f57,matched|g=0.25|lift=prod,0.01,1.0,5.0,0.25,prod,219,110,92dfed637c82f3f0,c86ac1a098c2ca38,f8de429e86d44a32,54924030c51c6ec3,0.2587773795202883,13.240092981611628,10.856836622993722
0,0,1,B,A3_msancr,matched,7bdb3833d5a39f57,matched|g=0.25|lift=prod,0.01,1.0,5.0,0.25,prod,219,110,27aea17c1fe37ac9,684da6c4be471e55,be75e5499956a00a,4ec87077e37679d2,0.249650786563121,12.796472038635333,10.373680899068892
