model,prior,target,seed,fold,split_id,n_train,n_val,n_test,best_hidden,best_dropout,best_learning_rate,best_epoch,parameters,pearson,rmse,mae,runtime_seconds,I_XZ_final,I_ZY_final,probe_r2_final,bypass_alpha,selected_alpha,best_alpha1,best_alpha2,best_val_rmse
llm_gated,llm_wm,working_memory,5,0,seed05_fold00,279,50,83,16.0,0.2,0.001,10.0,61505.0,0.283653100265423,11.401939022226268,8.93982075886554,123.26643013954163,3.0626821517944336,0.445745587348938,,0.75,0.75,,,
llm_gated,llm_wm,working_memory,5,1,seed05_fold01,279,50,83,32.0,0.2,0.003,10.0,213121.0,0.19032873689086843,11.9962827490474,9.729067647543298,133.34089708328247,1.79252028465271,0.3576359748840332,,0.0,0.0,,,
llm_gated,llm_wm,working_memory,5,2,seed05_fold02,280,50,82,16.0,0.5,0.001,10.0,61505.0,0.04578132559084449,10.903659241754232,8.972063018054495,110.10374855995178,2.2215285301208496,0.35058125853538513,,1.0,1.0,,,
llm_gated,llm_wm,working_memory,5,3,seed05_fold03,280,50,82,32.0,0.5,0.001,10.0,213121.0,0.03236279110788072,12.769218193515522,10.420189633253143,122.27733731269836,1.716576337814331,0.3188098669052124,,0.75,0.75,,,
llm_gated,llm_wm,working_memory,5,4,seed05_fold04,280,50,82,16.0,0.5,0.001,11.0,61505.0,0.15150011371433286,11.378071145711324,9.529667421666586,108.51730847358704,2.1455352306365967,0.40934300422668457,,0.25,0.25,,,
llm_gated,llm_wm,working_memory,6,0,seed06_fold00,279,50,83,16.0,0.2,0.001,10.0,61505.0,0.0622513146785663,12.35966875345866,10.133378325312972,113.77110433578491,2.251560688018799,0.3942224979400635,,1.0,1.0,,,
llm_gated,llm_wm,working_memory,6,1,seed06_fold01,279,50,83,16.0,0.5,0.001,10.0,61505.0,0.2647235454694752,9.998972228182014,7.979742541945123,103.04760217666626,2.2097067832946777,0.32962164282798767,,0.75,0.75,,,
llm_gated,llm_wm,working_memory,6,2,seed06_fold02,280,50,82,32.0,0.5,0.001,10.0,213121.0,0.04283816744318629,12.075474151365983,10.054594380448503,121.33783912658691,2.054081439971924,0.1945984959602356,,0.0,0.0,,,
llm_gated,llm_wm,working_memory,6,3,seed06_fold03,280,50,82,32.0,0.5,0.001,10.0,213121.0,0.16110944786579018,11.094803134883968,8.477543848549447,115.97420954704285,2.0224995613098145,0.2622428238391876,,0.5,0.5,,,
llm_gated,llm_wm,working_memory,6,4,seed06_fold04,280,50,82,16.0,0.2,0.003,10.0,61505.0,0.21028684555843774,12.260435901615995,9.928994550007147,145.3555965423584,2.0508439540863037,0.3604499101638794,,0.5,0.5,,,
llm_gated,llm_wm,working_memory,7,0,seed07_fold00,279,50,83,32.0,0.2,0.003,12.0,213121.0,0.30351985009655386,11.767170615876935,9.06534285579819,126.12401819229126,2.2618956565856934,0.38982686400413513,,0.25,0.25,,,
llm_gated,llm_wm,working_memory,7,1,seed07_fold01,279,50,83,32.0,0.2,0.001,10.0,213121.0,0.17161955027724493,10.52461183834666,8.796057106845348,118.27094435691833,2.808434009552002,0.48265042901039124,,0.5,0.5,,,
llm_gated,llm_wm,working_memory,7,2,seed07_fold02,280,50,82,16.0,0.5,0.001,10.0,61505.0,0.10584419619480306,11.704279694872591,9.56852135262838,97.63456201553345,2.316161632537842,0.35498523712158203,,0.25,0.25,,,
llm_gated,llm_wm,working_memory,7,3,seed07_fold03,280,50,82,32.0,0.2,0.001,10.0,213121.0,0.2597979442707403,11.700119246010699,9.54965741785561,124.1482195854187,2.464672088623047,0.30975568294525146,,0.5,0.5,,,
llm_gated,llm_wm,working_memory,7,4,seed07_fold04,280,50,82,16.0,0.5,0.001,10.0,61505.0,0.15514021308272005,11.348763024981919,9.478280688029962,117.35767269134521,1.9585156440734863,0.35133418440818787,,0.0,0.0,,,
llm_gated,llm_wm,working_memory,8,0,seed08_fold00,279,50,83,32.0,0.5,0.001,10.0,213121.0,0.19371092552895225,11.300469785279743,9.08517099403473,165.67016005516052,2.83347749710083,0.464555025100708,,0.25,0.25,,,
llm_gated,llm_wm,working_memory,8,1,seed08_fold01,279,50,83,16.0,0.5,0.001,21.0,61505.0,0.19941828982197699,12.53711282860281,10.302284994470066,134.3862018585205,1.7031675577163696,0.5168889760971069,,0.5,0.5,,,
llm_gated,llm_wm,working_memory,8,2,seed08_fold02,280,50,82,16.0,0.5,0.003,10.0,61505.0,0.31286659552674295,10.74872616132126,8.766142057093179,97.86481285095215,2.1412570476531982,0.2705421447753906,,1.0,1.0,,,
llm_gated,llm_wm,working_memory,8,3,seed08_fold03,280,50,82,16.0,0.5,0.001,10.0,61505.0,0.10594338399536748,11.672769621820715,9.348845382318267,130.89394235610962,2.1756396293640137,0.22742748260498047,,0.75,0.75,,,
llm_gated,llm_wm,working_memory,8,4,seed08_fold04,280,50,82,16.0,0.5,0.001,10.0,61505.0,0.26924315254898357,11.212328478743153,9.116177933855754,103.45856952667236,2.050191879272461,0.1897488832473755,,0.0,0.0,,,
llm_gated,llm_wm,working_memory,9,0,seed09_fold00,279,50,83,16.0,0.5,0.001,10.0,61505.0,0.16471400907310746,12.332783154832734,9.80442348618105,98.60556483268738,2.3082165718078613,0.30331146717071533,,0.75,0.75,,,
llm_gated,llm_wm,working_memory,9,1,seed09_fold01,279,50,83,16.0,0.2,0.003,10.0,61505.0,0.20174418180698733,11.66424527771682,9.468620884906814,99.70983171463013,2.338824987411499,0.3839479684829712,,0.25,0.25,,,
llm_gated,llm_wm,working_memory,9,2,seed09_fold02,280,50,82,16.0,0.5,0.001,10.0,61505.0,0.017864152075072425,11.805783256261341,9.808413212473798,97.47679424285889,1.9906773567199707,0.306270569562912,,0.25,0.25,,,
llm_gated,llm_wm,working_memory,9,3,seed09_fold03,280,50,82,32.0,0.2,0.003,12.0,213121.0,0.07082232349361323,11.576314174556625,9.544594875428734,126.73732686042786,2.36198091506958,0.33110007643699646,,0.0,0.0,,,
llm_gated,llm_wm,working_memory,9,4,seed09_fold04,280,50,82,32.0,0.5,0.003,10.0,213121.0,0.15700837197750644,11.336287022827527,9.187529188946979,129.88647389411926,2.205869436264038,0.21729683876037598,,0.25,0.25,,,
llm_gated,llm_fluid,working_memory,1,0,seed01_fold00,279,50,83,32.0,0.2,0.003,10.0,213121.0,0.27212463797117725,10.743809547684272,8.625529252017836,179.45676040649414,2.353607416152954,0.20017236471176147,,0.0,0.0,,,
llm_gated,llm_fluid,working_memory,1,1,seed01_fold01,279,50,83,32.0,0.5,0.001,14.0,213121.0,0.052586606779553395,12.619130794400062,10.09008829507483,132.87646675109863,2.084669589996338,0.497340589761734,,0.25,0.25,,,
llm_gated,llm_fluid,working_memory,1,2,seed01_fold02,280,50,82,32.0,0.5,0.003,22.0,213121.0,0.03753661943061337,14.183566444139958,11.85403490392173,157.73713970184326,1.7816094160079956,0.454496830701828,,0.0,0.0,,,
llm_gated,llm_fluid,working_memory,1,3,seed01_fold03,280,50,82,16.0,0.2,0.001,10.0,61505.0,0.2691170699960716,11.589115688352155,9.684842168296253,104.07798218727112,2.3006086349487305,0.4015222191810608,,0.75,0.75,,,
llm_gated,llm_fluid,working_memory,1,4,seed01_fold04,280,50,82,16.0,0.5,0.001,11.0,61505.0,0.08366148538426989,11.081247362620081,8.785361942198218,103.53468132019043,2.1493449211120605,0.4723733365535736,,0.0,0.0,,,
llm_gated,llm_fluid,working_memory,2,0,seed02_fold00,279,50,83,32.0,0.5,0.001,10.0,213121.0,0.2021387205439344,12.150266041628026,10.181703057346573,167.7303204536438,2.3107008934020996,0.38053372502326965,,0.5,0.5,,,
llm_gated,llm_fluid,working_memory,2,1,seed02_fold01,279,50,83,32.0,0.2,0.003,10.0,213121.0,0.16548341684193618,11.24462372343492,9.094537908714937,125.586749792099,2.085951089859009,0.360274076461792,,0.0,0.0,,,
llm_gated,llm_fluid,working_memory,2,2,seed02_fold02,280,50,82,32.0,0.2,0.003,12.0,213121.0,0.04927204423577222,12.187918332636157,9.227090338730228,127.89631581306458,2.3651885986328125,0.3539469242095947,,0.5,0.5,,,
llm_gated,llm_fluid,working_memory,2,3,seed02_fold03,280,50,82,16.0,0.5,0.001,18.0,61505.0,0.3078689209615747,11.030403988947993,9.002534972400198,122.08561086654663,1.719932198524475,0.36371147632598877,,0.75,0.75,,,
llm_gated,llm_fluid,working_memory,2,4,seed02_fold04,280,50,82,16.0,0.5,0.001,10.0,61505.0,0.06603770556568037,11.358166328973043,9.1141619017066,101.43282580375671,1.7670475244522095,0.3777731657028198,,0.5,0.5,,,
llm_gated,llm_fluid,working_memory,3,0,seed03_fold00,279,50,83,32.0,0.5,0.003,19.0,213121.0,0.05564832542429528,12.140257547235946,10.134975692565183,144.49151825904846,2.3762152194976807,0.3168790936470032,,0.0,0.0,,,
llm_gated,llm_fluid,working_memory,3,1,seed03_fold01,279,50,83,16.0,0.2,0.001,11.0,61505.0,0.13873636368872697,12.426297274482138,10.642366288886013,106.1714289188385,2.399822235107422,0.4069780707359314,,1.0,1.0,,,
llm_gated,llm_fluid,working_memory,3,2,seed03_fold02,280,50,82,32.0,0.5,0.001,12.0,213121.0,0.01246692345712902,13.163785297531192,10.209545995200552,155.2389841079712,2.3552775382995605,0.3569316267967224,,1.0,1.0,,,
llm_gated,llm_fluid,working_memory,3,3,seed03_fold03,280,50,82,16.0,0.5,0.001,10.0,61505.0,0.2455719353221314,11.583414896161965,9.485531791128762,112.41219091415405,2.1558785438537598,0.2783595025539398,,0.25,0.25,,,
llm_gated,llm_fluid,working_memory,3,4,seed03_fold04,280,50,82,32.0,0.2,0.003,10.0,213121.0,0.06659752107586019,11.371545141814977,8.990316333305545,165.74783205986023,1.8703029155731201,0.31846004724502563,,0.5,0.5,,,
llm_gated,llm_fluid,working_memory,4,0,seed04_fold00,279,50,83,32.0,0.2,0.001,11.0,213121.0,0.06469741061862201,11.538220830377153,9.36916966817465,148.4406921863556,2.4251298904418945,0.4855569303035736,,0.25,0.25,,,
llm_gated,llm_fluid,working_memory,4,1,seed04_fold01,279,50,83,32.0,0.5,0.001,10.0,213121.0,0.0017655881192990067,12.29946616286659,10.25581354715738,127.28074049949646,2.0775985717773438,0.36206161975860596,,0.5,0.5,,,
llm_gated,llm_fluid,working_memory,4,2,seed04_fold02,280,50,82,16.0,0.5,0.001,10.0,61505.0,0.19539749947615295,10.763315007434054,9.13403414842559,109.75613069534302,2.6556427478790283,0.382862389087677,,0.5,0.5,,,
llm_gated,llm_fluid,working_memory,4,3,seed04_fold03,280,50,82,32.0,0.2,0.003,10.0,213121.0,0.08821514940084803,12.549717463193593,10.283363420439928,154.76915168762207,2.1843419075012207,0.31874048709869385,,1.0,1.0,,,
llm_gated,llm_fluid,working_memory,4,4,seed04_fold04,280,50,82,16.0,0.5,0.001,10.0,61505.0,0.2166422294806685,11.469972961701256,9.470502069984994,95.80344223976135,2.005960702896118,0.40177369117736816,,0.0,0.0,,,
llm_gated,llm_fluid,working_memory,5,0,seed05_fold00,279,50,83,16.0,0.2,0.001,10.0,61505.0,0.2624364155412978,11.461210398052325,9.03486084719738,91.75605511665344,2.2060511112213135,0.502568244934082,,0.75,0.75,,,
llm_gated,llm_fluid,working_memory,5,1,seed05_fold01,279,50,83,32.0,0.2,0.003,10.0,213121.0,0.19602277952323413,11.986299418428581,9.730398883130176,132.60716104507446,1.6454598903656006,0.3587283492088318,,1.0,1.0,,,
llm_gated,llm_fluid,working_memory,5,2,seed05_fold02,280,50,82,16.0,0.5,0.001,10.0,61505.0,0.048352929669618794,10.904002454002878,8.976910552978513,137.06109356880188,2.47994065284729,0.3734671175479889,,1.0,1.0,,,
llm_gated,llm_fluid,working_memory,5,3,seed05_fold03,280,50,82,32.0,0.5,0.001,11.0,213121.0,0.04695251776476009,12.900676394013518,10.420844990800065,173.09491682052612,2.68634295463562,0.3631798326969147,,0.75,0.75,,,
llm_gated,llm_fluid,working_memory,5,4,seed05_fold04,280,50,82,16.0,0.5,0.001,11.0,61505.0,0.1507689066607707,11.38041902476935,9.53094795040968,111.60319709777832,1.666332721710205,0.3796055316925049,,0.25,0.25,,,
llm_gated,llm_fluid,working_memory,6,0,seed06_fold00,279,50,83,16.0,0.2,0.001,10.0,61505.0,0.061102870229918005,12.369531320602922,10.14485550845962,101.49073958396912,2.2060821056365967,0.38899123668670654,,1.0,1.0,,,
llm_gated,llm_fluid,working_memory,6,1,seed06_fold01,279,50,83,16.0,0.5,0.001,10.0,61505.0,0.25154892779994287,10.056160771057247,8.030354706178226,129.73871421813965,1.898635983467102,0.3430003225803375,,0.75,0.75,,,
llm_gated,llm_fluid,working_memory,6,2,seed06_fold02,280,50,82,32.0,0.5,0.001,10.0,213121.0,0.04283816744318629,12.075474151365983,10.054594380448503,128.80092787742615,2.054081439971924,0.1945984959602356,,0.0,0.0,,,
llm_gated,llm_fluid,working_memory,6,3,seed06_fold03,280,50,82,32.0,0.5,0.001,10.0,213121.0,0.15984070260869063,11.102711331133328,8.484728784328553,125.80651783943176,1.8391082286834717,0.2600005269050598,,0.5,0.5,,,
llm_gated,llm_fluid,working_memory,6,4,seed06_fold04,280,50,82,16.0,0.2,0.003,10.0,61505.0,0.21864845934163138,12.258044530277695,9.958792393382002,98.4725878238678,2.0234732627868652,0.29102304577827454,,0.5,0.5,,,
llm_gated,llm_fluid,working_memory,7,0,seed07_fold00,279,50,83,32.0,0.2,0.003,12.0,213121.0,0.3039641100528837,11.761258074570698,9.063391201524848,124.00426459312439,2.098475217819214,0.4327470064163208,,0.25,0.25,,,
llm_gated,llm_fluid,working_memory,7,1,seed07_fold01,279,50,83,32.0,0.2,0.001,10.0,213121.0,0.17212286450412698,10.522058536649153,8.792492800793013,120.92023205757141,2.296241044998169,0.38072383403778076,,0.5,0.5,,,
llm_gated,llm_fluid,working_memory,7,2,seed07_fold02,280,50,82,16.0,0.5,0.001,10.0,61505.0,0.10506554082747067,11.707296744037857,9.57076802323504,122.6907091140747,2.2732715606689453,0.3540746867656708,,0.25,0.25,,,
llm_gated,llm_fluid,working_memory,7,3,seed07_fold03,280,50,82,32.0,0.2,0.001,10.0,213121.0,0.2610846885341064,11.693859387782286,9.540154448718559,127.67766976356506,2.2825756072998047,0.3036911189556122,,0.5,0.5,,,
llm_gated,llm_fluid,working_memory,7,4,seed07_fold04,280,50,82,16.0,0.5,0.001,10.0,61505.0,0.15514021308272005,11.348763024981919,9.478280688029962,102.13673806190491,1.9585156440734863,0.35133418440818787,,0.0,0.0,,,
llm_gated,llm_fluid,working_memory,8,0,seed08_fold00,279,50,83,32.0,0.5,0.001,12.0,213121.0,0.12879660361528,11.780829494886156,9.467454054499246,124.93661642074585,2.189389705657959,0.32035237550735474,,0.25,0.25,,,
llm_gated,llm_fluid,working_memory,8,1,seed08_fold01,279,50,83,16.0,0.5,0.001,21.0,61505.0,0.20123621951491003,12.528678923530599,10.304539986116337,170.81810331344604,1.830595850944519,0.4972299039363861,,0.5,0.5,,,
llm_gated,llm_fluid,working_memory,8,2,seed08_fold02,280,50,82,16.0,0.5,0.003,10.0,61505.0,0.3144241546387896,10.742928716868157,8.769743596518913,123.22302103042603,2.000638961791992,0.29664933681488037,,1.0,1.0,,,
llm_gated,llm_fluid,working_memory,8,3,seed08_fold03,280,50,82,16.0,0.5,0.001,10.0,61505.0,0.10602711017545047,11.672891849893183,9.343971594833748,98.27460479736328,2.548893928527832,0.29454952478408813,,0.75,0.75,,,
llm_gated,llm_fluid,working_memory,8,4,seed08_fold04,280,50,82,16.0,0.5,0.001,10.0,61505.0,0.26924315254898357,11.212328478743153,9.116177933855754,108.81669902801514,2.050191879272461,0.1897488832473755,,0.0,0.0,,,
llm_gated,llm_fluid,working_memory,9,0,seed09_fold00,279,50,83,16.0,0.5,0.001,10.0,61505.0,0.12656729838522643,12.521325196962934,9.922569425651824,135.48667359352112,2.5867512226104736,0.3326607346534729,,0.25,0.25,,,
llm_gated,llm_fluid,working_memory,9,1,seed09_fold01,279,50,83,16.0,0.2,0.003,10.0,61505.0,0.20213659506930626,11.660724000897641,9.463448615016706,92.19107580184937,2.3503611087799072,0.3912813067436218,,0.25,0.25,,,
llm_gated,llm_fluid,working_memory,9,2,seed09_fold02,280,50,82,16.0,0.5,0.001,10.0,61505.0,0.017620480809396172,11.804955370161387,9.808211591767101,102.81349682807922,2.2007484436035156,0.30365821719169617,,0.25,0.25,,,
llm_gated,llm_fluid,working_memory,9,3,seed09_fold03,280,50,82,32.0,0.2,0.003,12.0,213121.0,0.07082232349361323,11.576314174556625,9.544594875428734,173.08311676979065,2.36198091506958,0.33110007643699646,,0.0,0.0,,,
llm_gated,llm_fluid,working_memory,9,4,seed09_fold04,280,50,82,32.0,0.5,0.003,18.0,213121.0,0.0689847361633744,12.895460224813617,10.243488825356089,180.56517481803894,2.2299671173095703,0.3502032160758972,,0.0,0.0,,,
llm_gated,random_control,working_memory,1,0,seed01_fold00,279,50,83,32.0,0.2,0.003,10.0,213121.0,0.2586834052737404,10.797140890783233,8.703486280326382,147.98967218399048,2.4360928535461426,0.24188466370105743,,0.75,0.75,,,
llm_gated,random_control,working_memory,1,1,seed01_fold01,279,50,83,32.0,0.5,0.001,14.0,213121.0,0.0533550168019175,12.615310064559797,10.096570706654743,139.97623801231384,2.1727819442749023,0.42359042167663574,,0.25,0.25,,,
llm_gated,random_control,working_memory,1,2,seed01_fold02,280,50,82,32.0,0.5,0.003,23.0,213121.0,0.030195641445949384,13.753875450462177,11.693448236977181,162.45591497421265,2.1626853942871094,0.46068859100341797,,0.0,0.0,,,
llm_gated,random_control,working_memory,1,3,seed01_fold03,280,50,82,16.0,0.2,0.001,10.0,61505.0,0.2643742341295366,11.606798029189935,9.701517233499665,98.36238384246826,2.2365036010742188,0.408785343170166,,0.75,0.75,,,
llm_gated,random_control,working_memory,1,4,seed01_fold04,280,50,82,16.0,0.5,0.001,11.0,61505.0,0.08366148538426989,11.081247362620081,8.785361942198218,102.27368021011353,2.1493449211120605,0.4723733365535736,,0.0,0.0,,,
llm_gated,random_control,working_memory,2,0,seed02_fold00,279,50,83,32.0,0.5,0.001,10.0,213121.0,0.20363503638490585,12.145193532210797,10.180858400643588,127.36129403114319,2.2538328170776367,0.47734999656677246,,0.5,0.5,,,
llm_gated,random_control,working_memory,2,1,seed02_fold01,279,50,83,32.0,0.2,0.003,10.0,213121.0,0.16548341684193618,11.24462372343492,9.094537908714937,161.51928114891052,2.085951089859009,0.360274076461792,,0.0,0.0,,,
llm_gated,random_control,working_memory,2,2,seed02_fold02,280,50,82,32.0,0.2,0.003,12.0,213121.0,0.05728680115265902,12.131152001992021,9.204039425733612,127.76675748825073,2.394418716430664,0.2971435785293579,,0.5,0.5,,,
llm_gated,random_control,working_memory,2,3,seed02_fold03,280,50,82,16.0,0.5,0.001,18.0,61505.0,0.30572077409372267,11.044666793240943,9.013053767506667,140.39825224876404,1.591971755027771,0.3559495210647583,,0.75,0.75,,,
llm_gated,random_control,working_memory,2,4,seed02_fold04,280,50,82,16.0,0.5,0.001,10.0,61505.0,0.06510048954489812,11.359484217542203,9.116826049060355,106.19276762008667,1.854446530342102,0.34812891483306885,,0.5,0.5,,,
llm_gated,random_control,working_memory,3,0,seed03_fold00,279,50,83,32.0,0.5,0.003,19.0,213121.0,0.03418259393335646,11.870183499918225,9.869593167592242,150.87427186965942,2.066668748855591,0.36538368463516235,,0.0,0.0,,,
llm_gated,random_control,working_memory,3,1,seed03_fold01,279,50,83,16.0,0.2,0.001,11.0,61505.0,0.14399000340685136,12.409171151213792,10.627969529485128,111.45308923721313,2.361187696456909,0.4307974576950073,,1.0,1.0,,,
llm_gated,random_control,working_memory,3,2,seed03_fold02,280,50,82,16.0,0.5,0.001,15.0,61505.0,0.011385706044990167,12.629735045318744,10.16985101839391,117.5938925743103,2.1021218299865723,0.3285926580429077,,0.25,0.25,,,
llm_gated,random_control,working_memory,3,3,seed03_fold03,280,50,82,16.0,0.5,0.001,10.0,61505.0,0.24775524727775547,11.575513561523241,9.479534900944406,101.41120505332947,2.3877618312835693,0.28207576274871826,,0.25,0.25,,,
llm_gated,random_control,working_memory,3,4,seed03_fold04,280,50,82,32.0,0.5,0.003,10.0,213121.0,0.2083346958025598,10.935662220771533,8.697078488977944,166.33676052093506,1.9572886228561401,0.28994107246398926,,0.5,0.5,,,
llm_gated,random_control,working_memory,4,0,seed04_fold00,279,50,83,32.0,0.2,0.001,11.0,213121.0,0.06555945583877165,11.537508341465761,9.370267933305486,143.60823345184326,2.501066207885742,0.4547390341758728,,0.25,0.25,,,
llm_gated,random_control,working_memory,4,1,seed04_fold01,279,50,83,32.0,0.5,0.001,10.0,213121.0,0.0027007263261726658,12.290605273275096,10.250160901173052,118.45062208175659,1.5998116731643677,0.45675116777420044,,0.5,0.5,,,
llm_gated,random_control,working_memory,4,2,seed04_fold02,280,50,82,16.0,0.5,0.001,10.0,61505.0,0.1969481821883646,10.757675150239592,9.131241138737375,100.46934866905212,2.450277805328369,0.36397814750671387,,0.5,0.5,,,
llm_gated,random_control,working_memory,4,3,seed04_fold03,280,50,82,32.0,0.2,0.003,10.0,213121.0,0.09301484206655034,12.5208859652591,10.257394822283487,140.67209911346436,2.2268481254577637,0.3052797317504883,,1.0,1.0,,,
llm_gated,random_control,working_memory,4,4,seed04_fold04,280,50,82,16.0,0.5,0.001,10.0,61505.0,0.23028437524512357,11.406862215157194,9.341700178937213,101.51567459106445,2.0014641284942627,0.34757566452026367,,0.0,0.0,,,
llm_gated,random_control,working_memory,5,0,seed05_fold00,279,50,83,16.0,0.2,0.001,10.0,61505.0,0.28852401231330616,11.388160113755324,8.922607940306147,101.64371061325073,2.838266611099243,0.4163901209831238,,0.75,0.75,,,
llm_gated,random_control,working_memory,5,1,seed05_fold01,279,50,83,32.0,0.2,0.003,10.0,213121.0,0.19692609205280334,11.92067054163261,9.710615701330713,125.131667137146,2.061783790588379,0.2485663890838623,,0.0,0.0,,,
llm_gated,random_control,working_memory,5,2,seed05_fold02,280,50,82,32.0,0.5,0.003,10.0,213121.0,0.1284256128675846,11.088572996124661,9.483040429092036,149.20115494728088,2.310166120529175,0.3273625373840332,,0.25,0.25,,,
llm_gated,random_control,working_memory,5,3,seed05_fold03,280,50,82,32.0,0.5,0.001,10.0,213121.0,0.03450413661026806,12.61880365112023,10.288961628239328,170.25242042541504,1.5472335815429688,0.35332074761390686,,0.75,0.75,,,
llm_gated,random_control,working_memory,5,4,seed05_fold04,280,50,82,16.0,0.5,0.001,11.0,61505.0,0.15315102534452735,11.369143158457232,9.524495994753954,130.44432830810547,1.9940149784088135,0.3985579013824463,,0.25,0.25,,,
llm_gated,random_control,working_memory,6,0,seed06_fold00,279,50,83,16.0,0.2,0.001,10.0,61505.0,0.066271775678579,12.348905816871516,10.11288283014872,124.92877101898193,2.257166862487793,0.47289103269577026,,1.0,1.0,,,
llm_gated,random_control,working_memory,6,1,seed06_fold01,279,50,83,16.0,0.5,0.001,10.0,61505.0,0.2526420681721756,10.053290874492427,8.038748143207593,122.15825343132019,2.116882085800171,0.3523918092250824,,1.0,1.0,,,
llm_gated,random_control,working_memory,6,2,seed06_fold02,280,50,82,32.0,0.5,0.001,10.0,213121.0,0.04283816744318629,12.075474151365983,10.054594380448503,116.08963203430176,2.054081439971924,0.1945984959602356,,0.0,0.0,,,
llm_gated,random_control,working_memory,6,3,seed06_fold03,280,50,82,32.0,0.5,0.001,10.0,213121.0,0.1611567671701749,11.095056770556461,8.485911340480897,128.78511095046997,1.90561044216156,0.2598324418067932,,0.5,0.5,,,
llm_gated,random_control,working_memory,6,4,seed06_fold04,280,50,82,16.0,0.2,0.003,10.0,61505.0,0.15733645539260027,12.375297362807071,10.012015436684212,107.05672287940979,2.0757575035095215,0.36060357093811035,,0.25,0.25,,,
llm_gated,random_control,working_memory,7,0,seed07_fold00,279,50,83,32.0,0.2,0.003,12.0,213121.0,0.30410652950774164,11.746980904061285,9.049036082072428,130.0577359199524,2.2393994331359863,0.42594262957572937,,0.25,0.25,,,
llm_gated,random_control,working_memory,7,1,seed07_fold01,279,50,83,32.0,0.2,0.001,10.0,213121.0,0.18215890166432647,10.444862228087276,8.68082061767578,126.07056045532227,2.7576394081115723,0.4342447519302368,,0.5,0.5,,,
llm_gated,random_control,working_memory,7,2,seed07_fold02,280,50,82,16.0,0.5,0.001,10.0,61505.0,0.10571034079901136,11.705018558389554,9.568990188226467,128.67567992210388,2.35988712310791,0.37827181816101074,,0.25,0.25,,,
llm_gated,random_control,working_memory,7,3,seed07_fold03,280,50,82,32.0,0.2,0.001,10.0,213121.0,0.18239574377070136,11.822157957787764,9.630553391619424,170.54743552207947,2.481189250946045,0.2535044550895691,,0.5,0.5,,,
llm_gated,random_control,working_memory,7,4,seed07_fold04,280,50,82,16.0,0.5,0.001,10.0,61505.0,0.15514021308272005,11.348763024981919,9.478280688029962,133.70440196990967,1.9585156440734863,0.35133418440818787,,0.0,0.0,,,
llm_gated,random_control,working_memory,8,0,seed08_fold00,279,50,83,32.0,0.5,0.001,12.0,213121.0,0.12881398590753793,11.781319172791013,9.471344953789767,126.90484714508057,2.489511251449585,0.38040557503700256,,0.25,0.25,,,
llm_gated,random_control,working_memory,8,1,seed08_fold01,279,50,83,16.0,0.5,0.001,21.0,61505.0,0.19614597486705748,12.679582424480467,10.60874582681311,171.03651094436646,2.075657844543457,0.5044959783554077,,0.5,0.5,,,
llm_gated,random_control,working_memory,8,2,seed08_fold02,280,50,82,16.0,0.5,0.003,10.0,61505.0,0.3281984557827128,10.679478818325494,8.71721707599919,101.65615510940552,1.7702847719192505,0.27050793170928955,,1.0,1.0,,,
llm_gated,random_control,working_memory,8,3,seed08_fold03,280,50,82,16.0,0.5,0.001,10.0,61505.0,0.10717671913471387,11.669684759051444,9.349138462717942,128.81699109077454,2.5341603755950928,0.26575180888175964,,0.75,0.75,,,
llm_gated,random_control,working_memory,8,4,seed08_fold04,280,50,82,16.0,0.5,0.001,10.0,61505.0,0.23326147160644584,11.315266652285507,9.143815002441405,97.15904378890991,1.7478026151657104,0.17086949944496155,,0.0,0.0,,,
llm_gated,random_control,working_memory,9,0,seed09_fold00,279,50,83,16.0,0.5,0.001,10.0,61505.0,0.167945147148841,12.360572665601294,9.817468816918062,94.37158727645874,2.349407911300659,0.2747730314731598,,0.25,0.25,,,
llm_gated,random_control,working_memory,9,1,seed09_fold01,279,50,83,16.0,0.2,0.003,10.0,61505.0,0.20298904119353453,11.653492607811128,9.464550005441687,93.03869938850403,2.381030559539795,0.40441811084747314,,0.25,0.25,,,
llm_gated,random_control,working_memory,9,2,seed09_fold02,280,50,82,16.0,0.5,0.001,10.0,61505.0,0.018268616585104328,11.802852629287571,9.80956264588891,108.74163126945496,2.000340461730957,0.2990327775478363,,0.25,0.25,,,
llm_gated,random_control,working_memory,9,3,seed09_fold03,280,50,82,32.0,0.2,0.003,12.0,213121.0,0.07082232349361323,11.576314174556625,9.544594875428734,132.36417984962463,2.36198091506958,0.33110007643699646,,0.0,0.0,,,
llm_gated,random_control,working_memory,9,4,seed09_fold04,280,50,82,32.0,0.5,0.003,22.0,213121.0,0.07048800936236481,13.098343159875844,10.624595109893054,160.75547742843628,1.9785776138305664,0.36247456073760986,,1.0,1.0,,,
llm_gated,no_prior,working_memory,1,0,seed01_fold00,279,50,83,32.0,0.2,0.003,10.0,213121.0,0.27212463797117725,10.743809547684272,8.625529252017836,150.75178027153015,2.353607416152954,0.20017236471176147,,0.0,0.0,,,
llm_gated,no_prior,working_memory,1,1,seed01_fold01,279,50,83,32.0,0.5,0.001,14.0,213121.0,0.05340750571563013,12.610432769484877,10.09278496432017,134.97940135002136,2.027428150177002,0.4318058490753174,,0.25,0.25,,,
