model,prior,target,seed,fold,split_id,n_train,n_val,n_test,best_hidden,best_dropout,best_learning_rate,best_epoch,parameters,pearson,rmse,mae,runtime_seconds,I_XZ_final,I_ZY_final,probe_r2_final,bypass_alpha,best_alpha1,best_alpha2,best_val_rmse
ncr,random_control,fluid_intelligence,9,4,seed09_fold04,280,50,82,,,,,,0.25287077871227276,4.914000286612822,4.0033698971759115,4.660195589065552,0.22934898734092712,1.9264135360717773,,0.0,0.1,0.0,4.201598697083062
ncr,no_prior,fluid_intelligence,0,0,seed00_fold00,279,50,83,,,,,,0.4962832114030736,3.843738707108966,3.002361822389208,2.5594823360443115,0.24794721603393555,1.9421405792236328,,0.0,0.1,0.0,4.111604269600392
ncr,no_prior,fluid_intelligence,0,1,seed00_fold01,279,50,83,,,,,,0.32863287279250575,4.795932997629167,4.114937418996482,2.3149588108062744,0.29612061381340027,0.9276964664459229,,0.0,1.0,0.0,4.585671672609952
ncr,no_prior,fluid_intelligence,0,2,seed00_fold02,280,50,82,,,,,,0.31660200728217947,5.004916698777541,4.207126024377005,2.520206928253174,0.22846460342407227,1.779411792755127,,0.0,0.1,0.0,4.671799948076563
ncr,no_prior,fluid_intelligence,0,3,seed00_fold03,280,50,82,,,,,,0.1680819883211529,4.910270413330277,4.199452165433161,2.373544931411743,0.19420337677001953,2.39054274559021,,0.0,0.01,0.0,4.509965004048882
ncr,no_prior,fluid_intelligence,0,4,seed00_fold04,280,50,82,,,,,,0.4226895065051623,4.700730352080461,3.8518203991855375,2.5276036262512207,0.18625718355178833,0.7979738712310791,,0.0,1.0,0.0,4.83861021234585
ncr,no_prior,fluid_intelligence,1,0,seed01_fold00,279,50,83,,,,,,0.22928385576458674,4.674536048010484,3.6789650078114238,2.6155595779418945,0.2177390456199646,2.2951574325561523,,0.0,0.01,0.0,4.08014219567637
ncr,no_prior,fluid_intelligence,1,1,seed01_fold01,279,50,83,,,,,,0.36668065480903583,4.3793408463108685,3.6116515967454563,3.166191339492798,0.1763714849948883,2.05049204826355,,0.0,0.1,0.0,4.641991388335207
ncr,no_prior,fluid_intelligence,1,2,seed01_fold02,280,50,82,,,,,,0.45925684647256426,4.767850972716289,4.118207619817578,2.1442434787750244,0.23480674624443054,0.9390130043029785,,0.0,1.0,0.0,4.824824189637515
ncr,no_prior,fluid_intelligence,1,3,seed01_fold03,280,50,82,,,,,,0.30278908481480693,5.07655805901929,4.386036723835981,2.144763946533203,0.1994975209236145,2.3118715286254883,,0.0,0.01,0.0,4.306431790294161
ncr,no_prior,fluid_intelligence,1,4,seed01_fold04,280,50,82,,,,,,0.33847099749818377,4.661343082181406,3.8481173736010663,2.6478493213653564,0.20225322246551514,1.9480314254760742,,0.0,0.1,0.0,4.674004035075288
ncr,no_prior,fluid_intelligence,2,0,seed02_fold00,279,50,83,,,,,,0.40110246407287997,4.79334604277988,4.118076117508752,2.2945868968963623,0.20642715692520142,0.7158066034317017,,0.0,1.0,0.0,4.702871893782581
ncr,no_prior,fluid_intelligence,2,1,seed02_fold01,279,50,83,,,,,,0.3010069787709818,4.621584247559405,4.018475221469581,3.3055222034454346,0.2200799584388733,1.572993278503418,,0.0,0.1,0.0,3.8158155546144266
ncr,no_prior,fluid_intelligence,2,2,seed02_fold02,280,50,82,,,,,,0.3645295342049934,4.533460098914958,3.6437758016958157,4.216512680053711,0.13813671469688416,2.26934552192688,,0.0,0.01,0.0,3.73646978358256
ncr,no_prior,fluid_intelligence,2,3,seed02_fold03,280,50,82,,,,,,0.479808682536174,4.512212922986445,3.7246188562810896,2.3963632583618164,0.18950894474983215,0.7810570001602173,,0.0,1.0,0.0,4.595803996336714
ncr,no_prior,fluid_intelligence,2,4,seed02_fold04,280,50,82,,,,,,0.3136371880969706,4.617896551599728,3.9755429171189887,2.89290452003479,0.29755842685699463,0.7968478202819824,,0.0,1.0,0.0,4.384655080334415
ncr,no_prior,fluid_intelligence,3,0,seed03_fold00,279,50,83,,,,,,0.22499673680486892,4.940319677082755,4.2175806515784044,2.185985565185547,0.15971431136131287,2.2364537715911865,,0.0,0.1,0.0,4.35180268441148
ncr,no_prior,fluid_intelligence,3,1,seed03_fold01,279,50,83,,,,,,0.3070593182856038,4.713805597591053,3.8708411836643415,2.7527873516082764,0.5459118485450745,0.09560593962669373,,0.0,100.0,0.0,4.795596446813172
ncr,no_prior,fluid_intelligence,3,2,seed03_fold02,280,50,82,,,,,,0.3533158968108916,4.646358411384975,3.9895868789750204,2.0240366458892822,0.23590314388275146,0.24301528930664062,,0.0,10.0,0.0,4.621627605243476
ncr,no_prior,fluid_intelligence,3,3,seed03_fold03,280,50,82,,,,,,0.4688427544267516,4.570436014753272,3.8605223443845613,2.142430543899536,0.21589364111423492,0.8648836612701416,,0.0,1.0,0.0,4.971051849485427
ncr,no_prior,fluid_intelligence,3,4,seed03_fold04,280,50,82,,,,,,0.27948555327813673,4.859298137988386,3.921837202752242,3.010249137878418,0.2416277527809143,1.939011812210083,,0.0,0.1,0.0,4.588805403544543
ncr,no_prior,fluid_intelligence,4,0,seed04_fold00,279,50,83,,,,,,0.07983538199314816,4.825532207910175,4.20996214310086,2.9450085163116455,0.9053183197975159,0.0359748974442482,,0.0,1000.0,0.0,4.746085926922692
ncr,no_prior,fluid_intelligence,4,1,seed04_fold01,279,50,83,,,,,,0.3217341752182103,4.510699942890511,3.751272348849898,2.5214250087738037,0.2120814025402069,1.9892005920410156,,0.0,0.1,0.0,4.83865508507744
ncr,no_prior,fluid_intelligence,4,2,seed04_fold02,280,50,82,,,,,,0.3565440597690004,4.581293570088958,3.760488994982867,2.570028305053711,0.21406513452529907,0.8265355825424194,,0.0,1.0,0.0,4.9104527758462595
ncr,no_prior,fluid_intelligence,4,3,seed04_fold03,280,50,82,,,,,,0.35676504103926304,4.7641701057787,4.094352301856132,2.4058659076690674,0.19766828417778015,0.683753252029419,,0.0,1.0,0.0,4.90746124097336
ncr,no_prior,fluid_intelligence,4,4,seed04_fold04,280,50,82,,,,,,0.4140987252295997,4.600839078188346,3.8759210948177105,2.154170513153076,0.2573317885398865,0.7378561496734619,,0.0,1.0,0.0,4.461609884280804
ncr,no_prior,fluid_intelligence,5,0,seed05_fold00,279,50,83,,,,,,0.363888392673345,4.583913213514151,3.8086552499649176,2.899489402770996,0.24443471431732178,2.0756514072418213,,0.0,0.1,0.0,4.951828067279302
ncr,no_prior,fluid_intelligence,5,1,seed05_fold01,279,50,83,,,,,,0.3364787588856033,4.42555084938108,3.750990746292636,2.663400411605835,0.19810450077056885,0.8069732189178467,,0.0,1.0,0.0,4.349122610831306
ncr,no_prior,fluid_intelligence,5,2,seed05_fold02,280,50,82,,,,,,0.32306464572000093,4.9904925956294255,4.202987545311396,2.243684768676758,0.22710835933685303,0.9063997268676758,,0.0,1.0,0.0,4.4979130911758265
ncr,no_prior,fluid_intelligence,5,3,seed05_fold03,280,50,82,,,,,,0.4866418938729208,4.6199348289099715,3.8981886105086048,2.352125644683838,0.1993427276611328,0.7892754077911377,,0.0,1.0,0.0,4.585025432154518
ncr,no_prior,fluid_intelligence,5,4,seed05_fold04,280,50,82,,,,,,0.26357747937803244,4.3415426456763475,3.644208178067028,2.2452027797698975,0.27292773127555847,0.7054488658905029,,0.0,1.0,0.0,4.9077421019847325
ncr,no_prior,fluid_intelligence,6,0,seed06_fold00,279,50,83,,,,,,0.27608248674203634,4.347647538437149,3.654219278877191,3.119935989379883,0.23508287966251373,0.7285909652709961,,0.0,1.0,0.0,4.322483232808658
ncr,no_prior,fluid_intelligence,6,1,seed06_fold01,279,50,83,,,,,,0.41144305314804736,4.2778868268369274,3.588461224023236,2.7653679847717285,0.26355165243148804,0.7550642490386963,,0.0,1.0,0.0,4.477076093850208
ncr,no_prior,fluid_intelligence,6,2,seed06_fold02,280,50,82,,,,,,0.27573516577469126,4.633892912063046,3.862971392535082,2.5147128105163574,0.23813489079475403,0.8635493516921997,,0.0,1.0,0.0,4.598814115344653
ncr,no_prior,fluid_intelligence,6,3,seed06_fold03,280,50,82,,,,,,0.41992508565517817,4.255430730030701,3.709435882410839,2.474193572998047,0.21133041381835938,0.9224820137023926,,0.0,1.0,0.0,4.499690913505371
ncr,no_prior,fluid_intelligence,6,4,seed06_fold04,280,50,82,,,,,,0.40384820808726996,5.280443450014205,4.445730440131539,2.657559633255005,0.19737979769706726,0.8206782341003418,,0.0,1.0,0.0,4.744848916115427
ncr,no_prior,fluid_intelligence,7,0,seed07_fold00,279,50,83,,,,,,0.32163369895059496,4.417323944052112,3.7622356960963494,3.563009262084961,0.22472155094146729,0.6890376806259155,,0.0,1.0,0.0,4.1589933179460905
ncr,no_prior,fluid_intelligence,7,1,seed07_fold01,279,50,83,,,,,,0.42294133906593356,4.887305723583591,4.158523775712912,2.750608444213867,0.28769439458847046,0.23643016815185547,,0.0,10.0,0.0,4.704549649997502
ncr,no_prior,fluid_intelligence,7,2,seed07_fold02,280,50,82,,,,,,0.38834186054100367,4.537247081697273,3.8375849586654303,2.612161636352539,0.25156182050704956,0.6191937923431396,,0.0,1.0,0.0,4.423925923325099
ncr,no_prior,fluid_intelligence,7,3,seed07_fold03,280,50,82,,,,,,0.37288416174544037,5.008827248852739,4.240079452506126,2.4048261642456055,0.2774248719215393,0.24257147312164307,,0.0,10.0,0.0,4.484407486750872
ncr,no_prior,fluid_intelligence,7,4,seed07_fold04,280,50,82,,,,,,0.31549649021950316,4.537577397360157,3.8285497561109634,4.099315643310547,0.20560947060585022,1.8692798614501953,,0.0,0.1,0.0,4.8274893903547715
ncr,no_prior,fluid_intelligence,8,0,seed08_fold00,279,50,83,,,,,,0.3954464120949176,4.5133366569562625,3.919280422932853,2.992953300476074,0.18389546871185303,0.7669957876205444,,0.0,1.0,0.0,4.4893028088361655
ncr,no_prior,fluid_intelligence,8,1,seed08_fold01,279,50,83,,,,,,0.3438643470228552,4.788032352134023,4.033942919173974,2.8637866973876953,0.26190102100372314,0.8609353303909302,,0.0,1.0,0.0,4.453545306393625
ncr,no_prior,fluid_intelligence,8,2,seed08_fold02,280,50,82,,,,,,0.3625491396386473,4.546943435064808,3.7075028518782447,2.562068223953247,0.2056647539138794,0.76915442943573,,0.0,1.0,0.0,4.886428643798965
ncr,no_prior,fluid_intelligence,8,3,seed08_fold03,280,50,82,,,,,,0.1822016595436619,4.749225276170942,3.964740444364966,2.73568058013916,0.20190657675266266,2.3893940448760986,,0.0,0.01,0.0,4.820358930734102
ncr,no_prior,fluid_intelligence,8,4,seed08_fold04,280,50,82,,,,,,0.4270021950698474,4.767322127641604,4.075929826944049,2.5185818672180176,0.2390972375869751,0.7460381984710693,,0.0,1.0,0.0,4.917489473017764
ncr,no_prior,fluid_intelligence,9,0,seed09_fold00,279,50,83,,,,,,0.3333268343462699,4.7140762085172625,3.9199033506781196,2.331529140472412,0.2188664972782135,0.7554073333740234,,0.0,1.0,0.0,4.625896293817822
ncr,no_prior,fluid_intelligence,9,1,seed09_fold01,279,50,83,,,,,,0.35587304261977337,4.711537295588004,4.005197768903647,2.4151086807250977,0.22675567865371704,0.9163447618484497,,0.0,1.0,0.0,4.215947574581294
ncr,no_prior,fluid_intelligence,9,2,seed09_fold02,280,50,82,,,,,,0.39659644925189,4.324686137356867,3.681207485233212,2.4751362800598145,0.3224298655986786,0.6871989965438843,,0.0,1.0,0.0,4.189126707914035
ncr,no_prior,fluid_intelligence,9,3,seed09_fold03,280,50,82,,,,,,0.4718500555235676,4.442893142660658,3.667867179740462,2.4590229988098145,0.1917344331741333,0.8149436712265015,,0.0,1.0,0.0,4.7394576550483345
ncr,no_prior,fluid_intelligence,9,4,seed09_fold04,280,50,82,,,,,,0.2528707787122725,4.914000286612823,4.0033698971759115,2.3848061561584473,0.22934898734092712,1.9264135360717773,,0.0,0.1,0.0,4.201598697083058
llm_gated,llm_wm,working_memory,0,0,seed00_fold00,279,50,83,16.0,0.5,0.001,17.0,61507.0,0.049578952523172404,10.758572515934073,8.813355385653942,98.98711037635803,1.8743751049041748,0.3158426582813263,,0.4986804723739624,,,
llm_gated,llm_wm,working_memory,0,1,seed00_fold01,279,50,83,16.0,0.2,0.001,16.0,61507.0,0.0715210978289752,11.697407366835826,9.259771423339842,105.94713544845581,2.357665538787842,0.43693065643310547,,0.5033241212368011,,,
llm_gated,llm_wm,working_memory,0,2,seed00_fold02,280,50,82,16.0,0.2,0.001,11.0,61507.0,0.08510127204768153,12.112639844477998,10.004405312887052,87.47515082359314,2.208500623703003,0.39572376012802124,,0.4991138428449631,,,
llm_gated,llm_wm,working_memory,0,3,seed00_fold03,280,50,82,16.0,0.5,0.001,10.0,61507.0,0.22125084761915634,11.203984484013105,9.68574294299614,96.39469647407532,2.6988143920898438,0.30376487970352173,,0.5015817582607269,,,
llm_gated,llm_wm,working_memory,0,4,seed00_fold04,280,50,82,32.0,0.5,0.003,11.0,213123.0,0.24617533841186529,13.270917764871882,10.996739911335268,87.66385245323181,1.9416077136993408,0.3961385488510132,,0.5018912255764008,,,
llm_gated,llm_wm,working_memory,1,0,seed01_fold00,279,50,83,32.0,0.2,0.003,10.0,213123.0,0.21897955854745468,11.018503204079474,9.132272474909401,79.0708634853363,2.480195999145508,0.23746620118618011,,0.5007810145616531,,,
llm_gated,llm_wm,working_memory,1,1,seed01_fold01,279,50,83,32.0,0.5,0.001,14.0,213123.0,0.07888672459158953,13.212868184427744,10.76262781717691,95.960622549057,2.4985833168029785,0.4217117130756378,,0.5019896626472473,,,
llm_gated,llm_wm,working_memory,1,2,seed01_fold02,280,50,82,32.0,0.5,0.003,23.0,213123.0,-0.0025145073942589233,13.909887460423253,11.852354713998189,128.0271577835083,2.251974105834961,0.5509674549102783,,0.500863641500473,,,
llm_gated,llm_wm,working_memory,1,3,seed01_fold03,280,50,82,16.0,0.2,0.001,10.0,61507.0,0.2956934207296905,11.53104825890879,9.588700956018958,81.90715670585632,2.511045455932617,0.5549136400222778,,0.49894097447395325,,,
llm_gated,llm_wm,working_memory,1,4,seed01_fold04,280,50,82,16.0,0.5,0.001,11.0,61507.0,0.19297122755578702,10.862498591544213,8.67462505061452,72.4962592124939,2.3363418579101562,0.3987477421760559,,0.4993535578250885,,,
llm_gated,llm_wm,working_memory,2,0,seed02_fold00,279,50,83,32.0,0.5,0.001,10.0,213123.0,0.1650319356215478,12.403165651283677,10.328329894284165,76.62169742584229,1.996836543083191,0.48538583517074585,,0.5005164444446564,,,
llm_gated,llm_wm,working_memory,2,1,seed02_fold01,279,50,83,32.0,0.2,0.003,10.0,213123.0,0.1578293413710612,11.25072526579542,9.144601396307886,112.14272046089172,2.0700316429138184,0.44663649797439575,,0.5029011070728302,,,
llm_gated,llm_wm,working_memory,2,2,seed02_fold02,280,50,82,32.0,0.2,0.003,12.0,213123.0,0.05442149829683178,11.75728117392788,8.952475969268054,125.35602736473083,2.988983631134033,0.3713359832763672,,0.5003807544708252,,,
llm_gated,llm_wm,working_memory,2,3,seed02_fold03,280,50,82,16.0,0.5,0.001,18.0,61507.0,0.20144617952521185,12.4027137222504,10.15293196515339,114.5720226764679,1.9466156959533691,0.4129696488380432,,0.4999862164258957,,,
llm_gated,llm_wm,working_memory,2,4,seed02_fold04,280,50,82,16.0,0.5,0.001,10.0,61507.0,0.04899888519104159,11.423300255871498,9.260554578827646,79.87042450904846,1.3917988538742065,0.41584038734436035,,0.5003517270088196,,,
llm_gated,llm_wm,working_memory,3,0,seed03_fold00,279,50,83,32.0,0.5,0.003,19.0,213123.0,0.1274778442508681,11.750727180678087,9.947859008053697,109.12808299064636,2.23638916015625,0.3198919892311096,,0.5010939240455627,,,
llm_gated,llm_wm,working_memory,3,1,seed03_fold01,279,50,83,16.0,0.2,0.001,11.0,61507.0,0.0676910878519087,12.863064099518905,11.094152604068617,101.91037631034851,2.510471820831299,0.476423978805542,,0.49860909581184387,,,
llm_gated,llm_wm,working_memory,3,2,seed03_fold02,280,50,82,32.0,0.5,0.001,12.0,213123.0,0.0711599769017541,12.858877266182889,10.114666368437975,86.2313244342804,1.9803671836853027,0.38306933641433716,,0.49827347695827484,,,
llm_gated,llm_wm,working_memory,3,3,seed03_fold03,280,50,82,16.0,0.5,0.001,10.0,61507.0,0.14284394253951524,12.08168734044219,9.747608858434164,95.41884875297546,2.3259196281433105,0.25188738107681274,,0.49957893788814545,,,
llm_gated,llm_wm,working_memory,3,4,seed03_fold04,280,50,82,32.0,0.2,0.003,10.0,213123.0,0.11395280500821262,11.340826056002522,8.945449289461461,100.96178221702576,2.0189456939697266,0.2659198045730591,,0.500421866774559,,,
llm_gated,llm_wm,working_memory,4,0,seed04_fold00,279,50,83,32.0,0.2,0.001,11.0,213123.0,0.023515158402015457,11.487924870269756,9.143156815494397,133.5417537689209,2.778740406036377,0.5241357088088989,,0.5003442317247391,,,
llm_gated,llm_wm,working_memory,4,1,seed04_fold01,279,50,83,32.0,0.5,0.001,10.0,213123.0,0.03411471484366241,12.026393749505447,10.030203769178275,122.10069966316223,1.7837964296340942,0.21328407526016235,,0.5003892183303833,,,
llm_gated,llm_wm,working_memory,4,2,seed04_fold02,280,50,82,16.0,0.5,0.001,10.0,61507.0,0.15546838887145317,10.902378186770406,9.184071115633335,92.62540698051453,2.3814001083374023,0.3351343870162964,,0.49914853274822235,,,
llm_gated,llm_wm,working_memory,4,3,seed04_fold03,280,50,82,32.0,0.2,0.003,10.0,213123.0,0.15369855151245093,12.539049510457017,10.212159241466985,83.69698667526245,2.3460099697113037,0.3291093707084656,,0.5030307173728943,,,
llm_gated,llm_wm,working_memory,4,4,seed04_fold04,280,50,82,16.0,0.5,0.001,10.0,61507.0,0.18364167542315643,11.55464306785589,9.346050388987468,73.7874584197998,2.0356831550598145,0.40296193957328796,,0.500938355922699,,,
llm_gated,llm_wm,working_memory,5,0,seed05_fold00,279,50,83,16.0,0.2,0.001,10.0,61507.0,0.19068820086902927,11.834806960243032,9.20955381462373,72.96346640586853,2.427159309387207,0.3710615336894989,,0.4987500309944153,,,
llm_gated,llm_wm,working_memory,5,1,seed05_fold01,279,50,83,32.0,0.2,0.003,10.0,213123.0,-0.07389202230609913,13.443045590468191,10.71264700648296,105.21479177474976,2.2450573444366455,0.4080309569835663,,0.5049216151237488,,,
llm_gated,llm_wm,working_memory,5,2,seed05_fold02,280,50,82,16.0,0.5,0.001,10.0,61507.0,0.07396852778534051,10.670349342215689,8.724863638528962,90.90730595588684,2.2478723526000977,0.3237959146499634,,0.5005684942007065,,,
llm_gated,llm_wm,working_memory,5,3,seed05_fold03,280,50,82,32.0,0.5,0.001,10.0,213123.0,-0.031095869036047594,12.61288586029652,10.435017253596605,92.02146625518799,2.584038496017456,0.38278570771217346,,0.5004117339849472,,,
llm_gated,llm_wm,working_memory,5,4,seed05_fold04,280,50,82,16.0,0.5,0.001,11.0,61507.0,0.1622751820298506,11.287626777759368,9.417831420898438,108.53870940208435,1.9548569917678833,0.33151477575302124,,0.4979027211666107,,,
llm_gated,llm_wm,working_memory,6,0,seed06_fold00,279,50,83,16.0,0.2,0.001,10.0,61507.0,0.0983803607982745,12.12836411124778,10.088151737810618,102.76609086990356,2.6912455558776855,0.44342613220214844,,0.4992147982120514,,,
llm_gated,llm_wm,working_memory,6,1,seed06_fold01,279,50,83,16.0,0.5,0.001,10.0,61507.0,0.17761355109981836,10.293772007665401,8.06905052093138,83.5883002281189,2.808321952819824,0.39564135670661926,,0.4993859976530075,,,
llm_gated,llm_wm,working_memory,6,2,seed06_fold02,280,50,82,32.0,0.5,0.001,10.0,213123.0,0.1547617426030752,11.758543153289057,9.954924416890957,112.83314895629883,2.3596625328063965,0.4253329038619995,,0.49869999289512634,,,
llm_gated,llm_wm,working_memory,6,3,seed06_fold03,280,50,82,32.0,0.5,0.001,10.0,213123.0,0.13220996177716274,11.367353491446911,8.256393369349036,86.9272952079773,2.219876289367676,0.15878736972808838,,0.49981917440891266,,,
llm_gated,llm_wm,working_memory,6,4,seed06_fold04,280,50,82,16.0,0.2,0.003,10.0,61507.0,0.21315304857068765,12.304935411644694,10.182660526182591,83.63050699234009,2.11767578125,0.3422700762748718,,0.5034776628017426,,,
llm_gated,llm_wm,working_memory,7,0,seed07_fold00,279,50,83,32.0,0.2,0.003,12.0,213123.0,0.3254281614226282,11.559852479933818,9.048733939664908,111.39836692810059,2.270730495452881,0.2963392734527588,,0.5018811225891113,,,
llm_gated,llm_wm,working_memory,7,1,seed07_fold01,279,50,83,32.0,0.2,0.001,10.0,213123.0,0.2317111307283437,10.308900937173306,8.600441729074499,77.43663001060486,2.4349608421325684,0.40869826078414917,,0.5016414225101471,,,
llm_gated,llm_wm,working_memory,7,2,seed07_fold02,280,50,82,32.0,0.5,0.003,10.0,213123.0,0.13568297684934694,11.901971681985009,9.572856270394674,82.62637162208557,2.0594136714935303,0.2581324875354767,,0.5007671117782593,,,
llm_gated,llm_wm,working_memory,7,3,seed07_fold03,280,50,82,32.0,0.2,0.001,10.0,213123.0,0.16010065552975522,12.600443519748953,9.907854688690927,84.6945812702179,2.510188341140747,0.3724386990070343,,0.49941857159137726,,,
llm_gated,llm_wm,working_memory,7,4,seed07_fold04,280,50,82,16.0,0.5,0.001,10.0,61507.0,0.1865239482756456,11.23511953808817,9.338152882645769,76.66680884361267,2.557905673980713,0.35266074538230896,,0.4994572699069977,,,
llm_gated,llm_wm,working_memory,8,0,seed08_fold00,279,50,83,32.0,0.5,0.001,10.0,213123.0,0.032400965522512676,12.124389901192574,9.752273805917024,76.03509974479675,2.4920239448547363,0.39453983306884766,,0.49973563849925995,,,
llm_gated,llm_wm,working_memory,8,1,seed08_fold01,279,50,83,16.0,0.5,0.001,21.0,61507.0,0.2162545773310623,12.20537790304254,10.186378162797673,128.11972069740295,2.205435037612915,0.3930067718029022,,0.501474604010582,,,
llm_gated,llm_wm,working_memory,8,2,seed08_fold02,280,50,82,16.0,0.5,0.003,10.0,61507.0,0.34869102073317504,10.723681087902316,8.602849143423688,78.42169761657715,1.8559627532958984,0.3993879556655884,,0.4972212165594101,,,
llm_gated,llm_wm,working_memory,8,3,seed08_fold03,280,50,82,16.0,0.5,0.001,10.0,61507.0,0.01649949374869946,11.914149511011578,9.71750549688572,100.02754282951355,2.3495514392852783,0.42247867584228516,,0.5003059804439545,,,
llm_gated,llm_wm,working_memory,8,4,seed08_fold04,280,50,82,16.0,0.5,0.001,10.0,61507.0,0.21333121796865884,11.463334021637722,9.469463099037727,99.72300601005554,2.4062886238098145,0.28925806283950806,,0.4999858886003494,,,
llm_gated,llm_wm,working_memory,9,0,seed09_fold00,279,50,83,16.0,0.5,0.001,10.0,61507.0,0.1062039162121395,12.519385285950555,9.98937386018684,81.23691868782043,2.25244402885437,0.2901124358177185,,0.5005043745040894,,,
llm_gated,llm_wm,working_memory,9,1,seed09_fold01,279,50,83,16.0,0.2,0.003,10.0,61507.0,0.19709531517804035,12.635245374722615,10.209639341055627,98.38644003868103,2.318391799926758,0.47672978043556213,,0.4969578683376312,,,
llm_gated,llm_wm,working_memory,9,2,seed09_fold02,280,50,82,16.0,0.5,0.001,10.0,61507.0,-0.008878037758338439,12.117091032791338,9.961934029183736,80.61962866783142,1.9960628747940063,0.25615963339805603,,0.49985720217227936,,,
llm_gated,llm_wm,working_memory,9,3,seed09_fold03,280,50,82,32.0,0.2,0.003,12.0,213123.0,0.06720808392322285,11.65559473749255,9.844123170433972,98.76795554161072,1.7329050302505493,0.3602130115032196,,0.5023385882377625,,,
llm_gated,llm_wm,working_memory,9,4,seed09_fold04,280,50,82,32.0,0.5,0.003,22.0,213123.0,0.06610860412943183,13.399931234733074,11.056358780279393,120.70962405204773,2.370893955230713,0.31432387232780457,,0.49829138815402985,,,
llm_gated,llm_fluid,working_memory,0,0,seed00_fold00,279,50,83,16.0,0.5,0.001,17.0,61507.0,0.04692871500774359,10.782993490531288,8.844288521272588,106.18921518325806,1.7569453716278076,0.3225911259651184,,0.49911142885684967,,,
llm_gated,llm_fluid,working_memory,0,1,seed00_fold01,279,50,83,16.0,0.2,0.001,16.0,61507.0,0.07162462098779115,11.717947953082819,9.273128136324596,99.27412629127502,2.113097906112671,0.4204769730567932,,0.5030633211135864,,,
llm_gated,llm_fluid,working_memory,0,2,seed00_fold02,280,50,82,32.0,0.2,0.003,11.0,213123.0,0.03039156231961261,12.045430058359594,9.754760995260096,95.50562453269958,2.2566335201263428,0.3803967833518982,,0.5023176968097687,,,
llm_gated,llm_fluid,working_memory,0,3,seed00_fold03,280,50,82,16.0,0.5,0.001,10.0,61507.0,0.223870825620255,11.193177332964373,9.678709013403914,99.42393136024475,2.926718235015869,0.40885189175605774,,0.500810906291008,,,
llm_gated,llm_fluid,working_memory,0,4,seed00_fold04,280,50,82,32.0,0.5,0.003,11.0,213123.0,0.2107661294580377,13.468211061792115,11.20576635593321,106.42978000640869,2.255650281906128,0.399172306060791,,0.5026235431432724,,,
llm_gated,llm_fluid,working_memory,1,0,seed01_fold00,279,50,83,32.0,0.2,0.003,10.0,213123.0,0.22103622859404587,11.011470396017852,9.13071947948042,87.92641496658325,2.21688175201416,0.2851511836051941,,0.5000153183937073,,,
llm_gated,llm_fluid,working_memory,1,1,seed01_fold01,279,50,83,32.0,0.5,0.001,14.0,213123.0,0.09034810966423999,12.919990212061817,10.576507130818195,130.9526002407074,2.46692156791687,0.435607373714447,,0.49895162880420685,,,
llm_gated,llm_fluid,working_memory,1,2,seed01_fold02,280,50,82,32.0,0.5,0.003,22.0,213123.0,0.018975273225117557,14.913829024607109,12.357848793588033,131.2776119709015,2.0295040607452393,0.5138870477676392,,0.49038098752498627,,,
llm_gated,llm_fluid,working_memory,1,3,seed01_fold03,280,50,82,16.0,0.2,0.001,10.0,61507.0,0.2968432348175356,11.525893162899928,9.592009135920826,104.85821390151978,2.7973766326904297,0.5436992049217224,,0.49877098202705383,,,
llm_gated,llm_fluid,working_memory,1,4,seed01_fold04,280,50,82,16.0,0.5,0.001,11.0,61507.0,0.19512456042566542,10.85696814743818,8.656990263403916,99.13142085075378,2.008218288421631,0.4053187966346741,,0.4999712258577347,,,
llm_gated,llm_fluid,working_memory,2,0,seed02_fold00,279,50,83,32.0,0.5,0.001,10.0,213123.0,0.16612452527858484,12.396748528591653,10.32673763413027,111.91801595687866,1.5865670442581177,0.4702811539173126,,0.4998532384634018,,,
llm_gated,llm_fluid,working_memory,2,1,seed02_fold01,279,50,83,32.0,0.2,0.003,10.0,213123.0,0.15968266202029607,11.238906870361962,9.137654694706558,99.26950907707214,2.2824435234069824,0.3383452296257019,,0.5001138895750046,,,
llm_gated,llm_fluid,working_memory,2,2,seed02_fold02,280,50,82,32.0,0.2,0.003,12.0,213123.0,0.053062614413175196,11.761577296400823,8.946996448795968,100.55940532684326,2.888857841491699,0.31529486179351807,,0.4998510926961899,,,
llm_gated,llm_fluid,working_memory,2,3,seed02_fold03,280,50,82,16.0,0.5,0.001,18.0,61507.0,0.203501652980083,12.403177442946442,10.15389373407131,113.04785966873169,1.797858715057373,0.3910456895828247,,0.5021165311336517,,,
llm_gated,llm_fluid,working_memory,2,4,seed02_fold04,280,50,82,16.0,0.5,0.001,10.0,61507.0,0.04887859768924812,11.421482046121474,9.258776185570692,96.18753170967102,1.5956350564956665,0.3745144307613373,,0.5001918077468872,,,
llm_gated,llm_fluid,working_memory,3,0,seed03_fold00,279,50,83,32.0,0.5,0.003,19.0,213123.0,0.10878143235487019,12.710503985351393,10.798004815894435,127.81370258331299,2.1486024856567383,0.295523077249527,,0.5037406384944916,,,
llm_gated,llm_fluid,working_memory,3,1,seed03_fold01,279,50,83,16.0,0.2,0.001,11.0,61507.0,0.06624891783726965,12.873297252391207,11.10319270122482,85.74702429771423,2.538949489593506,0.4723394513130188,,0.499129056930542,,,
