target,prior_type,lifting,seed,fold,fraction,k,observed_mean,null_mean,null_std,enrichment_ratio,z_score,p_value
fluid_intelligence,unrelated,max,0,2,0.3,4002,0.0311376899585712,0.030883260079265135,0.00038083487324270355,1.0082384398102093,0.6680845090148019,0.251
fluid_intelligence,unrelated,bridge,0,2,0.05,667,0.030961959201080868,0.030902632242545913,0.0010595220887096015,1.0019198027556135,0.055994074278535685,0.481
fluid_intelligence,unrelated,bridge,0,2,0.1,1334,0.03251783283906251,0.030908441947285967,0.0007160343373044071,1.0520696220961685,2.2476448515517835,0.014
fluid_intelligence,unrelated,bridge,0,2,0.2,2668,0.031283313680248684,0.03090453361660023,0.0004981427853965027,1.0122564562322012,0.7603845217731272,0.22
fluid_intelligence,unrelated,bridge,0,2,0.3,4002,0.03147341851463113,0.030883260079265135,0.00038083487324270355,1.0191093308754093,1.549643892485374,0.062
fluid_intelligence,shuffled,prod,0,2,0.05,667,0.028670127356788644,0.030902632242545913,0.0010595220887096015,0.9277568050438235,-2.107086685164111,0.985
fluid_intelligence,shuffled,prod,0,2,0.1,1334,0.02852302363687969,0.030908441947285967,0.0007160343373044071,0.922823081329218,-3.331430053182165,1.0
fluid_intelligence,shuffled,prod,0,2,0.2,2668,0.029114892312063746,0.03090453361660023,0.0004981427853965027,0.9420913019837586,-3.5926271683569557,1.0
fluid_intelligence,shuffled,prod,0,2,0.3,4002,0.029618969721025387,0.030883260079265135,0.00038083487324270355,0.9590622766186337,-3.3197862041221846,1.0
fluid_intelligence,shuffled,mean,0,2,0.05,667,0.029094191123877653,0.030902632242545913,0.0010595220887096015,0.941479382582224,-1.7068460751684484,0.961
fluid_intelligence,shuffled,mean,0,2,0.1,1334,0.028258623265615172,0.030908441947285967,0.0007160343373044071,0.914268772065896,-3.700686606240615,1.0
fluid_intelligence,shuffled,mean,0,2,0.2,2668,0.029664646477783278,0.03090453361660023,0.0004981427853965027,0.9598800889798591,-2.4890195646014424,0.991
fluid_intelligence,shuffled,mean,0,2,0.3,4002,0.02979990216816046,0.030883260079265135,0.00038083487324270355,0.9649208694832048,-2.844691983904157,0.998
fluid_intelligence,shuffled,max,0,2,0.05,667,0.028944484217401308,0.030902632242545913,0.0010595220887096015,0.9366349115578355,-1.848142710766366,0.97
fluid_intelligence,shuffled,max,0,2,0.1,1334,0.02948189794374599,0.030908441947285967,0.0007160343373044071,0.9538461367294756,-1.992284348974608,0.985
fluid_intelligence,shuffled,max,0,2,0.2,2668,0.02961298502020917,0.03090453361660023,0.0004981427853965027,0.9582084424112677,-2.5927276962629056,0.992
fluid_intelligence,shuffled,max,0,2,0.3,4002,0.030076729155432858,0.030883260079265135,0.00038083487324270355,0.9738845276773815,-2.1177969259088334,0.984
fluid_intelligence,shuffled,bridge,0,2,0.05,667,0.0306108850084449,0.030902632242545913,0.0010595220887096015,0.9905591461655702,-0.2753573872691371,0.6
fluid_intelligence,shuffled,bridge,0,2,0.1,1334,0.03090318910223914,0.030908441947285967,0.0007160343373044071,0.999830051444981,-0.0073360239490794735,0.498
fluid_intelligence,shuffled,bridge,0,2,0.2,2668,0.03050777177338785,0.03090453361660023,0.0004981427853965027,0.9871616945224094,-0.7964821630339852,0.79
fluid_intelligence,shuffled,bridge,0,2,0.3,4002,0.030337472434608527,0.030883260079265135,0.00038083487324270355,0.9823273953832663,-1.433134628689273,0.922
fluid_intelligence,random,prod,0,2,0.05,667,0.03148664079194091,0.030902632242545913,0.0010595220887096015,1.0188983431835605,0.5511999755533802,0.297
