target,prior_type,lifting,seed,fold,fraction,k,observed_mean,null_mean,null_std,enrichment_ratio,z_score,p_value
fluid_intelligence,random,prod,0,0,0.05,667,0.03159251928547875,0.03271542267421103,0.0011001421803490815,0.965676635148063,-1.0206893334241336,0.855
fluid_intelligence,random,prod,0,0,0.1,1334,0.032205662165055327,0.03274283429591686,0.0007690217817231979,0.9835942079415978,-0.6985135449061732,0.757
fluid_intelligence,random,prod,0,0,0.2,2668,0.03181277641835015,0.032746510526178114,0.000551147300257451,0.9714859967421101,-1.6941643502414019,0.964
fluid_intelligence,random,prod,0,0,0.3,4002,0.03174437396059253,0.032723919824075916,0.0004457793862603825,0.9700663652536299,-2.1973781060195288,0.99
fluid_intelligence,random,mean,0,0,0.05,667,0.03120915326659252,0.03271542267421103,0.0011001421803490815,0.9539584304742645,-1.3691588546678224,0.924
fluid_intelligence,random,mean,0,0,0.1,1334,0.03230787012988914,0.03274283429591686,0.0007690217817231979,0.9867157448223117,-0.5656070820946961,0.714
fluid_intelligence,random,mean,0,0,0.2,2668,0.03180331940936022,0.032746510526178114,0.000551147300257451,0.9711972023381273,-1.7113231188419316,0.965
fluid_intelligence,random,mean,0,0,0.3,4002,0.03184472559510114,0.032723919824075916,0.0004457793862603825,0.9731329793710126,-1.9722630881393732,0.981
fluid_intelligence,random,max,0,0,0.05,667,0.0321762562584158,0.03271542267421103,0.0011001421803490815,0.9835195032885746,-0.49008794083701496,0.685
fluid_intelligence,random,max,0,0,0.1,1334,0.03246104655187351,0.03274283429591686,0.0007690217817231979,0.9913939110616796,-0.36642361860274747,0.633
fluid_intelligence,random,max,0,0,0.2,2668,0.03342203656958732,0.032746510526178114,0.000551147300257451,1.020628947407058,1.2256724166001574,0.113
fluid_intelligence,random,max,0,0,0.3,4002,0.032321884987871884,0.032723919824075916,0.0004457793862603825,0.9877143435638097,-0.9018695089889174,0.817
fluid_intelligence,random,bridge,0,0,0.05,667,0.03441496596172363,0.03271542267421103,0.0011001421803490815,1.051949299400381,1.544839674244039,0.063
fluid_intelligence,random,bridge,0,0,0.1,1334,0.03423195672046864,0.03274283429591686,0.0007690217817231979,1.045479337894016,1.9363852363388239,0.023
fluid_intelligence,random,bridge,0,0,0.2,2668,0.03381216633269958,0.032746510526178114,0.000551147300257451,1.0325425759691116,1.9335226826361644,0.025
fluid_intelligence,random,bridge,0,0,0.3,4002,0.033806148930316,0.032723919824075916,0.0004457793862603825,1.0330714997487513,2.427723532303368,0.008
fluid_intelligence,matched,prod,0,1,0.05,667,0.03503434110314261,0.032516373340745246,0.0011062406124400011,1.0774369188104436,2.276148365990251,0.011
fluid_intelligence,matched,prod,0,1,0.1,1334,0.0326268742088302,0.03241929700845637,0.0007851386804570401,1.0064028902390971,0.2643828479485974,0.4
