target,prior_type,lifting,seed,fold,fraction,k,observed_mean,null_mean,null_std,enrichment_ratio,z_score,p_value
fluid_intelligence,shuffled,mean,0,2,0.1,1334,0.07772410547672204,0.0783221491882434,0.0015430531757659152,0.992364309231556,-0.38757167990955016,0.643
fluid_intelligence,shuffled,mean,0,2,0.2,2668,0.077504072196676,0.0782529138531319,0.0010978063601092686,0.9904304949223826,-0.6821254491378322,0.777
fluid_intelligence,shuffled,mean,0,2,0.3,4002,0.0780899906961906,0.07827489524567818,0.0008656477174982602,0.9976377541112355,-0.21360253801853488,0.593
fluid_intelligence,random,mean,0,2,0.05,667,0.06858673011031509,0.0783476205312856,0.0021803953608121453,0.875415611159846,-4.476660791157993,1.0
fluid_intelligence,random,mean,0,2,0.1,1334,0.07103739970349748,0.0783221491882434,0.0015430531757659152,0.9069899184298763,-4.7209970460869135,1.0
fluid_intelligence,random,mean,0,2,0.2,2668,0.07487711023491259,0.0782529138531319,0.0010978063601092686,0.9568603461264694,-3.0750446899244723,0.998
fluid_intelligence,random,mean,0,2,0.3,4002,0.07613118972243275,0.07827489524567818,0.0008656477174982602,0.9726131153990425,-2.476417923726273,0.994
fluid_intelligence,matched,max,0,2,0.05,667,0.08664300671026118,0.0783476205312856,0.0021803953608121453,1.1058792356771459,3.8045330347271236,0.0
fluid_intelligence,matched,max,0,2,0.1,1334,0.08684561262941089,0.0783221491882434,0.0015430531757659152,1.108825709323703,5.523765204615681,0.0
fluid_intelligence,matched,max,0,2,0.2,2668,0.08271587782399206,0.0782529138531319,0.0010978063601092686,1.0570325595700683,4.065347162331927,0.0
fluid_intelligence,matched,max,0,2,0.3,4002,0.08012597576303478,0.07827489524567818,0.0008656477174982602,1.0236484572933209,2.1383762469867698,0.016
fluid_intelligence,unrelated,max,0,2,0.05,667,0.09347280711869985,0.0783476205312856,0.0021803953608121453,1.1930522775911807,6.9369009213909125,0.0
fluid_intelligence,unrelated,max,0,2,0.1,1334,0.08863431249407967,0.0783221491882434,0.0015430531757659152,1.1316634363678082,6.682960424042218,0.0
fluid_intelligence,unrelated,max,0,2,0.2,2668,0.08575422078766358,0.0782529138531319,0.0010978063601092686,1.0958597778047015,6.832996425512639,0.0
fluid_intelligence,unrelated,max,0,2,0.3,4002,0.08465225287806402,0.07827489524567818,0.0008656477174982602,1.0814738571334972,7.367151213448045,0.0
fluid_intelligence,shuffled,max,0,2,0.05,667,0.07632222075450958,0.0783476205312856,0.0021803953608121453,0.9741485476771148,-0.9289140002671884,0.834
fluid_intelligence,shuffled,max,0,2,0.1,1334,0.0770212039280974,0.0783221491882434,0.0015430531757659152,0.9833898166274876,-0.843098138533209,0.808
fluid_intelligence,shuffled,max,0,2,0.2,2668,0.0824686208597653,0.0782529138531319,0.0010978063601092686,1.053872843822092,3.8401189497697783,0.0
fluid_intelligence,shuffled,max,0,2,0.3,4002,0.07764989254790253,0.07827489524567818,0.0008656477174982602,0.9920152854141294,-0.7220058288629546,0.757
fluid_intelligence,random,max,0,2,0.05,667,0.05784608107495617,0.0783476205312856,0.0021803953608121453,0.7383259463745576,-9.402670646250643,1.0
fluid_intelligence,random,max,0,2,0.1,1334,0.06353401076657574,0.0783221491882434,0.0015430531757659152,0.8111882963512006,-9.583686844963962,1.0
fluid_intelligence,random,max,0,2,0.2,2668,0.07357494480631288,0.0782529138531319,0.0010978063601092686,0.9402198740407441,-4.261196889361627,1.0
fluid_intelligence,random,max,0,2,0.3,4002,0.07629800035306189,0.07827489524567818,0.0008656477174982602,0.9747442026410703,-2.28371755929717,0.987
fluid_intelligence,matched,bridge,0,2,0.05,667,0.08915159789867466,0.0783476205312856,0.0021803953608121453,1.137897964151634,4.955054281240459,0.0
fluid_intelligence,matched,bridge,0,2,0.1,1334,0.08273722400104735,0.0783221491882434,0.0015430531757659152,1.0563707055866476,2.8612590169567373,0.001
fluid_intelligence,matched,bridge,0,2,0.2,2668,0.0797849166439729,0.0782529138531319,0.0010978063601092686,1.0195775814012027,1.395512766649037,0.071
